Country,Q182,Q184,Q185,Q186,Q188,Q275,Q172P
Greece,5,5,8,9,1,1,2
Greece,4,6,7,8,6,6,7
Greece,5,6,7,9,1,3,7
Greece,4,6,8,8,1,3,7
Greece,5,6,6,7,1,1,7
Greece,6,6,4,7,1,3,8
Greece,4,5,7,8,1,1,7
Greece,4,5,7,9,1,3,7
Greece,5,5,7,9,1,3,7
Greece,5,6,8,8,4,3,5
Greece,7,8,9,10,5,6,6
Greece,3,8,8,9,6,3,6
Greece,7,8,10,10,5,3,6
Greece,6,7,9,10,5,3,5
Greece,5,8,9,9,5,2,6
Greece,8,9,9,10,6,4,5
Greece,7,8,10,10,4,4,2
Greece,9,10,10,10,8,3,2
Greece,7,8,9,10,6,3,6
Greece,4,1,1,6,NA,3,6
Greece,5,1,5,10,1,3,7
Greece,5,1,3,7,1,3,6
Greece,8,6,9,8,1,3,5
Greece,8,10,8,10,5,6,2
Greece,4,2,8,7,1,7,2
Greece,1,1,4,2,1,3,2
Greece,9,9,9,9,1,4,2
Greece,3,6,7,7,1,3,7
Greece,5,1,7,2,1,6,1
Greece,1,1,1,1,1,1,7
Greece,1,5,5,5,1,6,5
Greece,1,1,1,1,1,1,5
Greece,1,1,1,1,1,1,7
Greece,5,5,5,10,1,6,7
Greece,1,1,5,5,1,2,6
Greece,5,5,5,1,5,2,7
Greece,10,5,5,10,5,3,4
Greece,1,1,1,NA,1,3,8
Greece,10,5,5,10,5,3,6
Greece,10,1,5,10,1,1,6
Greece,1,1,6,10,1,2,6
Greece,1,1,5,9,1,0,8
Greece,5,1,10,10,10,3,7
Greece,1,6,10,10,1,3,6
Greece,5,5,6,8,7,3,6
Greece,1,1,10,10,1,1,7
Greece,5,1,10,10,1,1,8
Greece,9,5,5,10,6,4,6
Greece,7,9,10,10,6,3,6
Greece,6,5,9,10,5,4,6
Greece,7,10,10,10,1,4,5
Greece,5,1,1,10,1,6,1
Greece,8,1,9,10,6,3,8
Greece,8,5,5,10,1,3,7
Greece,1,1,1,7,1,1,4
Greece,1,1,10,10,5,6,6
Greece,1,4,9,10,6,1,7
Greece,10,6,10,10,6,6,7
Greece,1,1,1,1,1,1,7
Greece,1,1,1,7,9,6,6
Greece,10,3,10,10,5,2,6
Greece,10,1,10,10,1,0,6
Greece,1,1,1,1,1,3,6
Greece,1,1,1,1,1,1,8
Greece,8,10,10,10,5,3,7
Greece,1,1,10,1,10,4,4
Greece,8,10,10,10,4,1,8
Greece,10,7,10,10,5,3,1
Greece,1,1,1,7,1,3,4
Greece,4,5,9,7,2,1,8
Greece,1,1,1,2,1,1,8
Greece,1,4,7,7,1,1,2
Greece,2,5,10,7,4,3,7
Greece,3,6,9,5,1,3,6
Greece,1,2,5,5,1,1,7
Greece,2,7,9,6,3,3,7
Greece,5,7,9,7,1,3,5
Greece,1,4,6,4,1,0,7
Greece,2,1,2,2,1,3,6
Greece,1,3,5,3,1,0,8
Greece,8,1,8,8,5,6,6
Greece,7,5,8,8,2,6,4
Greece,3,2,10,5,2,3,7
Greece,2,2,5,5,3,3,8
Greece,5,1,1,3,2,1,7
Greece,5,2,5,7,5,6,1
Greece,6,4,9,8,1,6,8
Greece,7,7,9,10,3,7,6
Greece,8,8,10,10,8,6,6
Greece,5,5,5,5,1,3,6
Greece,8,8,10,10,2,3,7
Greece,5,5,10,8,1,1,7
Greece,5,5,10,10,5,3,6
Greece,7,5,10,10,2,4,2
Greece,1,2,5,4,1,1,8
Greece,1,1,5,5,3,1,8
Greece,2,2,9,5,1,1,8
Greece,5,5,5,5,1,3,7
Greece,10,1,10,10,1,3,7
Greece,10,4,7,10,1,6,2
Greece,5,5,5,5,5,6,8
Greece,9,3,9,10,5,6,7
Greece,1,4,5,5,2,3,1
Greece,3,5,5,7,3,2,2
Greece,1,1,1,9,1,6,7
Greece,1,5,7,8,1,6,7
Greece,7,7,9,7,4,4,2
Greece,1,1,1,1,1,2,8
Greece,6,5,6,8,3,6,6
Greece,10,10,10,10,8,3,NA
Greece,10,10,10,10,NA,3,2
Greece,10,10,10,10,7,7,2
Greece,10,10,10,10,5,6,2
Greece,NA,NA,10,10,7,3,7
Greece,NA,1,5,10,10,3,6
Greece,1,1,10,10,10,2,2
Greece,1,1,10,10,1,3,8
Greece,10,10,10,10,6,4,8
Greece,1,NA,10,10,1,1,6
Greece,5,4,5,5,5,3,2
Greece,7,5,7,7,5,1,7
Greece,7,7,10,10,6,6,4
Greece,5,5,5,5,1,3,7
Greece,10,7,7,10,8,3,NA
Greece,NA,NA,NA,NA,5,2,7
Greece,1,1,5,5,1,1,7
Greece,1,1,5,5,5,1,6
Greece,1,1,1,1,1,3,7
Greece,5,5,10,10,5,6,NA
Greece,6,9,10,7,2,2,8
Greece,1,1,2,5,2,2,6
Greece,8,9,9,9,2,0,7
Greece,8,5,5,8,3,3,1
Greece,6,7,9,5,3,1,5
Greece,5,5,7,5,3,3,8
Greece,8,5,8,7,5,3,7
Greece,1,1,3,2,3,2,8
Greece,6,4,9,7,3,3,7
Greece,9,8,10,7,3,4,6
Greece,3,4,3,2,1,6,5
Greece,5,6,9,3,1,1,8
Greece,5,5,9,8,2,1,7
Greece,6,3,5,4,5,4,2
Greece,5,6,8,7,5,4,8
Greece,6,1,1,4,1,6,7
Greece,1,2,2,2,5,1,7
Greece,1,5,6,6,5,0,8
Greece,8,1,1,1,1,1,8
Greece,1,1,5,7,1,3,8
Greece,6,7,9,7,10,4,7
Greece,5,5,5,5,5,6,1
Greece,5,5,5,10,5,3,2
Greece,1,5,8,5,1,4,8
Greece,1,1,5,5,1,1,6
Greece,1,1,1,1,1,1,8
Greece,NA,1,5,10,1,1,7
Greece,10,1,1,10,3,3,6
Greece,10,8,8,10,3,4,4
Greece,5,1,5,10,1,1,7
Greece,10,7,8,10,5,3,5
Greece,7,5,10,10,1,3,7
Greece,1,1,5,5,1,0,7
Greece,4,4,5,5,1,3,6
Greece,1,1,1,1,1,3,8
Greece,5,1,5,5,5,1,5
Greece,6,5,5,NA,1,1,6
Greece,10,6,8,9,1,3,6
Greece,5,1,5,10,1,1,7
Greece,1,5,5,10,1,3,7
Greece,7,2,10,1,NA,2,3
Greece,10,7,7,9,2,6,2
Greece,5,1,1,9,5,3,6
Greece,10,5,10,10,1,3,1
Greece,2,2,3,7,3,6,6
Greece,1,1,5,1,1,0,8
Greece,1,1,5,5,1,1,8
Greece,1,1,3,9,1,4,7
Greece,7,5,6,9,2,4,7
Greece,4,5,6,10,3,1,7
Greece,3,1,8,8,1,3,6
Greece,7,1,9,9,1,3,8
Greece,6,1,9,9,1,3,8
Greece,7,1,7,8,1,3,6
Greece,8,1,6,8,1,3,1
Greece,7,1,7,8,1,1,8
Greece,7,1,7,8,1,6,8
Greece,7,1,7,8,1,2,8
Greece,7,1,8,8,1,4,6
Greece,5,1,4,5,1,3,8
Greece,5,1,4,6,1,3,8
Greece,4,2,2,4,1,2,8
Greece,4,1,4,5,1,2,8
Greece,5,4,3,4,1,1,8
Greece,6,1,5,5,1,1,8
Greece,5,1,3,4,1,1,8
Greece,5,1,3,5,1,3,8
Greece,4,2,5,5,1,1,8
Greece,4,1,3,6,1,3,8
Greece,2,1,3,6,1,2,8
Greece,7,1,8,8,1,2,6
Greece,7,1,5,6,1,3,6
Greece,7,1,7,6,1,1,8
Greece,7,1,5,7,1,2,2
Greece,5,4,6,7,1,3,6
Greece,4,1,4,5,1,2,8
Greece,5,1,4,5,1,2,8
Greece,4,1,5,5,1,1,8
Greece,5,1,4,5,1,4,6
Greece,5,1,3,4,1,2,8
Greece,6,1,4,5,1,1,8
Greece,5,1,4,5,1,3,8
Greece,5,1,5,6,1,1,8
Greece,5,4,6,1,1,2,8
Greece,6,1,4,5,1,1,8
Greece,3,1,5,5,1,0,8
Greece,3,1,3,3,1,3,8
Greece,4,1,3,4,1,1,8
Greece,1,1,1,2,1,1,8
Greece,3,1,3,3,1,1,7
Greece,10,5,5,10,7,7,2
Greece,7,1,5,10,6,3,7
Greece,5,5,5,10,5,3,8
Greece,10,1,5,8,6,4,8
Greece,1,1,1,1,NA,0,8
Greece,10,3,7,10,5,3,7
Greece,8,2,2,7,4,6,8
Greece,5,2,6,9,5,3,8
Greece,10,1,6,6,1,3,8
Greece,9,4,5,7,1,6,8
Greece,9,5,10,10,3,4,7
Greece,10,4,10,10,2,6,7
Greece,9,5,10,3,NA,3,7
Greece,9,6,10,10,2,6,8
Greece,9,5,10,10,1,3,7
Greece,10,6,10,10,2,6,7
Greece,9,5,10,10,2,6,7
Greece,9,4,10,10,1,4,7
Greece,9,5,10,10,1,3,7
Greece,10,5,10,10,2,6,7
Greece,7,7,8,9,4,3,5
Greece,9,8,9,10,5,3,1
Greece,7,5,8,1,2,3,5
Greece,5,6,9,7,3,3,5
Greece,9,8,9,9,7,3,2
Greece,3,3,5,5,2,3,6
Greece,8,8,8,8,7,6,5
Greece,9,8,9,9,3,4,6
Greece,3,5,8,7,2,3,6
Greece,9,9,9,10,7,3,1
Greece,1,1,7,7,1,1,8
Greece,1,5,9,10,1,1,8
Greece,1,1,1,8,1,1,7
Greece,1,1,5,10,1,1,7
Greece,1,1,5,10,5,3,7
Greece,5,1,10,10,5,3,7
Greece,7,3,9,9,5,6,7
Greece,5,1,10,10,5,1,7
Greece,5,1,10,10,1,3,2
Greece,2,1,9,10,1,4,6
Greece,10,8,8,10,8,3,5
Greece,8,5,5,10,5,6,6
Greece,1,1,1,1,NA,1,7
Greece,10,6,6,10,6,6,8
Greece,10,3,3,10,1,1,7
Greece,7,7,7,9,1,6,6
Greece,10,5,6,10,1,6,8
Greece,10,4,6,8,6,6,6
Greece,1,1,1,1,1,1,7
Greece,10,5,5,10,9,6,5
Greece,1,1,10,10,4,3,1
Greece,1,1,1,1,1,1,8
Greece,10,10,10,10,8,6,6
Greece,5,5,5,5,1,3,1
Greece,1,4,5,6,1,2,7
Greece,3,8,9,10,4,3,6
Greece,4,6,6,9,2,2,7
Greece,7,5,8,7,4,3,7
Greece,5,6,6,10,1,1,8
Greece,9,2,7,9,9,4,8
Greece,5,5,5,7,2,6,6
Greece,6,8,9,10,1,7,5
Greece,4,5,5,10,1,6,6
Greece,3,7,8,8,3,1,6
Greece,3,4,4,5,1,3,6
Greece,1,3,3,6,1,3,7
Greece,8,8,10,10,3,6,5
Greece,10,10,10,10,10,3,5
Greece,9,10,10,10,4,7,2
Greece,8,9,9,10,3,3,2
Greece,10,5,10,10,1,3,8
Greece,9,2,10,10,1,1,7
Greece,9,5,10,10,1,3,3
Greece,10,1,10,10,1,3,3
Greece,10,4,10,10,1,6,6
Greece,10,10,9,1,1,3,8
Greece,10,1,10,10,1,3,7
Greece,9,1,10,10,1,1,8
Greece,10,2,10,10,1,1,8
Greece,10,8,10,10,1,1,8
Greece,1,1,9,1,1,1,7
Greece,1,1,10,10,1,1,7
Greece,9,5,10,10,5,4,8
Greece,1,1,10,10,5,2,6
Greece,7,2,10,10,5,1,8
Greece,5,1,9,10,5,4,7
Greece,8,1,1,10,1,4,6
Greece,10,2,10,10,5,6,6
Greece,10,1,10,10,4,3,6
Greece,4,1,9,9,1,3,7
Greece,10,10,10,10,8,3,2
Greece,10,9,9,9,6,3,1
Greece,1,1,8,6,4,2,7
Greece,8,1,1,6,1,3,4
Greece,NA,10,9,8,3,6,2
Greece,1,2,8,6,4,3,6
Greece,10,1,10,10,4,6,5
Greece,10,10,10,10,2,6,1
Greece,NA,7,7,7,NA,7,4
Greece,5,5,5,5,6,6,2
Greece,6,5,5,10,5,2,6
Greece,10,2,7,10,5,6,6
Greece,10,3,6,10,5,3,6
Greece,1,1,1,1,1,1,6
Greece,6,1,3,7,5,1,7
Greece,8,7,8,10,6,4,7
Greece,6,4,6,8,5,1,8
Greece,5,5,5,8,4,0,8
Greece,9,6,7,10,7,6,6
Greece,5,7,6,9,6,1,6
Greece,1,1,10,10,5,1,8
Greece,1,1,7,7,1,1,6
Greece,5,1,10,10,5,4,8
Greece,7,1,10,10,5,3,8
Greece,5,7,10,10,5,6,1
Greece,1,1,10,10,5,6,7
Greece,9,4,10,10,10,4,8
Greece,5,2,9,10,1,3,7
Greece,5,5,8,10,1,3,8
Greece,7,1,9,9,9,6,2
Greece,10,7,7,7,3,3,7
Greece,5,2,3,4,1,3,8
Greece,1,1,1,1,1,0,7
Greece,5,4,7,7,1,4,8
Greece,10,1,6,10,6,3,7
Greece,5,5,5,10,1,3,8
Greece,1,1,1,1,1,2,8
Greece,10,1,5,10,5,3,8
Greece,8,5,5,9,4,3,8
Greece,10,1,3,10,1,6,5
Greece,10,1,5,7,1,6,5
Greece,10,10,10,10,10,6,4
Greece,10,7,7,5,3,6,5
Greece,10,5,5,5,3,6,6
Greece,10,8,10,5,5,3,6
Greece,1,1,4,1,1,4,6
Greece,1,3,5,3,3,2,8
Greece,5,5,2,6,9,3,6
Greece,10,10,10,10,10,4,5
Greece,2,3,1,2,2,4,5
Greece,8,10,10,10,8,3,2
Greece,5,5,6,10,8,3,8
Greece,1,1,6,8,5,2,8
Greece,2,5,5,10,4,3,5
Greece,4,10,6,10,9,3,6
Greece,5,5,5,7,4,4,8
Greece,2,5,2,9,4,2,2
Greece,3,8,4,10,7,3,5
Greece,2,7,2,5,4,3,2
Greece,3,6,2,8,7,6,NA
Greece,5,5,5,10,5,3,6
Greece,1,1,4,7,3,1,7
Greece,5,5,5,10,5,6,6
Greece,2,3,5,10,4,3,6
Greece,1,1,5,8,3,2,7
Greece,6,6,7,10,2,4,7
Greece,4,5,5,10,3,6,6
Greece,2,4,5,9,2,6,7
Greece,5,1,7,9,4,3,6
Greece,3,4,6,10,6,6,2
Greece,2,2,5,7,2,1,7
Greece,3,4,6,10,5,3,7
Greece,5,5,7,9,3,1,8
Greece,5,5,6,10,7,3,6
Greece,6,4,6,10,6,1,6
Greece,2,2,5,7,1,1,8
Greece,5,5,6,10,5,4,6
Greece,3,3,5,8,4,3,8
Greece,3,5,6,9,4,1,6
Greece,1,2,4,7,2,1,5
Greece,5,6,8,9,1,3,6
Greece,5,5,5,8,1,3,6
Greece,5,1,3,4,1,4,8
Greece,10,7,7,7,1,3,6
Greece,10,5,8,10,1,4,6
Greece,4,1,3,3,1,3,6
Greece,3,3,5,5,1,1,5
Greece,3,3,6,4,1,6,6
Greece,3,3,5,6,3,6,5
Greece,1,1,3,3,1,3,7
Greece,4,1,4,4,1,1,8
Greece,5,1,3,5,1,2,6
Greece,1,1,4,4,1,3,6
Greece,6,1,4,4,1,1,8
Greece,5,5,6,6,1,3,8
Greece,5,1,4,4,1,2,6
Greece,4,1,4,4,1,1,8
Greece,4,1,4,4,1,1,8
Greece,5,1,1,1,1,2,6
Greece,1,1,3,4,1,1,8
Greece,5,10,4,10,6,3,5
Greece,6,8,5,10,5,3,2
Greece,6,7,6,9,5,3,2
Greece,5,8,7,10,4,3,2
Greece,6,5,7,9,4,3,5
Greece,4,7,5,9,4,3,8
Greece,5,8,9,10,6,3,4
Greece,6,7,6,3,6,3,6
Greece,3,5,9,9,6,3,5
Greece,6,7,6,8,7,3,6
Greece,1,1,9,9,9,1,8
Greece,5,5,5,10,1,3,8
Greece,5,1,5,10,5,3,8
Greece,1,1,5,8,1,1,7
Greece,3,1,5,10,4,1,7
Greece,1,1,10,10,5,6,7
Greece,5,1,7,9,5,6,7
Greece,4,1,10,10,5,4,7
Greece,1,1,10,10,1,1,2
Greece,1,1,8,8,1,1,6
Greece,6,6,5,10,1,3,7
Greece,7,7,7,10,1,3,7
Greece,8,8,7,7,1,3,7
Greece,8,8,7,7,1,3,7
Greece,8,9,9,9,2,4,7
Greece,9,9,9,9,2,3,8
Greece,9,9,9,9,2,3,8
Greece,9,9,9,9,2,2,7
Greece,10,7,7,9,2,3,8
Greece,10,7,10,10,2,3,7
Greece,5,5,6,10,3,3,7
Greece,7,5,6,10,1,6,7
Greece,8,7,7,10,1,6,6
Greece,8,8,6,10,1,6,8
Greece,8,7,7,10,1,3,8
Greece,8,8,10,10,1,6,7
Greece,9,8,8,10,2,6,7
Greece,8,8,8,10,1,3,7
Greece,9,6,6,6,2,2,8
Greece,10,9,9,10,2,3,8
Greece,1,1,5,5,1,6,8
Greece,5,5,10,10,5,4,7
Greece,1,1,10,10,5,6,7
Greece,1,1,10,10,5,1,7
Greece,5,5,9,10,6,3,7
Greece,1,1,6,6,1,1,8
Greece,1,1,7,7,5,3,7
Greece,1,1,6,6,NA,1,8
Greece,1,1,6,6,5,3,7
Greece,1,1,10,10,1,1,8
Greece,5,8,9,9,5,6,5
Greece,7,8,8,9,4,3,5
Greece,8,7,8,8,3,3,4
Greece,6,8,8,8,2,3,4
Greece,7,9,9,10,6,6,5
Greece,2,1,2,2,1,3,8
Greece,2,7,8,9,1,4,4
Greece,2,4,5,4,1,6,6
Greece,7,8,9,9,3,4,5
Greece,5,6,7,8,2,3,6
Greece,7,7,8,9,3,6,7
Greece,2,5,6,7,4,1,1
Greece,1,3,7,6,1,1,7
Greece,1,4,7,5,1,1,7
Greece,1,1,8,7,1,1,7
Greece,6,7,9,9,2,1,6
Greece,6,5,9,9,1,3,7
Greece,1,5,9,9,1,1,2
Greece,2,2,4,5,2,1,7
Greece,2,5,8,8,2,2,2
Greece,1,1,5,5,1,2,6
Greece,6,6,8,8,5,6,5
Greece,1,2,4,5,1,1,7
Greece,1,1,2,6,1,1,1
Greece,1,5,6,8,2,1,4
Greece,1,3,7,8,1,1,6
Greece,2,5,6,7,2,3,5
Greece,3,5,6,7,4,1,5
Greece,2,2,6,7,1,4,5
Greece,2,6,8,NA,1,1,7
Greece,1,2,2,6,1,3,7
Greece,1,3,2,1,1,0,6
Greece,2,4,7,7,2,2,6
Greece,1,5,8,7,1,1,2
Greece,1,2,5,5,1,1,7
Greece,2,2,4,6,1,2,6
Greece,1,1,1,1,1,1,6
Greece,3,5,6,7,1,2,6
Greece,1,1,2,6,2,6,7
Greece,1,3,2,2,1,1,6
Greece,10,9,9,10,6,7,2
Greece,9,1,9,5,1,6,2
Greece,1,1,1,1,1,6,2
Greece,1,1,6,6,1,4,8
Greece,1,1,1,5,1,7,6
Greece,10,8,9,10,NA,7,6
Greece,1,1,4,1,1,4,6
Greece,1,4,6,6,3,3,6
Greece,1,10,10,10,5,6,2
Greece,1,1,1,1,1,1,8
Greece,2,5,5,2,2,6,NA
Greece,9,1,10,10,1,3,NA
Greece,1,7,7,7,9,1,8
Greece,1,5,5,5,4,2,7
Greece,1,5,5,10,1,3,2
Greece,1,8,8,8,7,0,7
Greece,1,7,7,5,5,0,8
Greece,1,8,8,8,8,3,8
Greece,1,4,3,5,2,4,6
Greece,1,5,5,5,2,1,7
Greece,1,5,5,5,NA,2,7
Greece,2,1,5,10,1,3,6
Greece,1,1,10,1,1,0,7
Greece,1,1,1,1,1,0,7
Greece,1,5,5,5,1,0,5
Greece,1,5,10,10,1,3,4
Greece,1,5,5,5,1,6,2
Greece,1,5,5,10,1,3,2
Greece,1,5,5,5,1,4,2
Greece,2,8,8,8,7,3,8
Greece,1,1,4,8,1,6,7
Greece,5,3,5,5,3,6,4
Greece,8,7,8,9,4,6,2
Greece,4,6,8,8,6,6,7
Greece,10,5,7,10,7,6,8
Greece,10,10,10,10,10,6,2
Greece,8,8,8,8,7,3,5
Greece,10,10,10,8,NA,7,1
Greece,8,8,8,8,8,6,1
Greece,1,4,1,7,5,3,7
Greece,3,5,7,7,8,2,3
Greece,1,1,1,1,1,2,7
Greece,10,10,10,10,10,3,6
Greece,9,2,10,10,4,6,3
Greece,4,4,4,8,4,1,4
Greece,1,3,3,9,3,3,7
Greece,1,1,1,1,1,2,7
Greece,1,8,8,10,1,6,2
Greece,4,3,7,8,2,8,7
Greece,4,2,4,4,4,1,7
Greece,1,1,1,1,1,3,7
Greece,3,4,2,7,1,4,6
Greece,5,5,5,5,5,4,7
Greece,10,8,10,10,5,3,2
Greece,8,5,5,10,5,3,1
Greece,5,5,5,5,1,3,6
Greece,1,1,5,5,1,6,6
Greece,9,5,6,6,5,6,7
Greece,6,8,1,10,10,3,1
Greece,8,1,6,10,5,6,2
Greece,5,5,5,10,1,3,5
Greece,1,5,5,10,1,3,6
Greece,10,10,10,10,10,3,2
Greece,4,7,7,7,7,3,2
Greece,1,8,9,3,8,3,8
Greece,1,1,10,10,1,2,7
Greece,1,6,7,8,7,3,NA
Greece,1,5,5,10,1,0,5
Greece,1,8,8,2,7,0,8
Greece,1,1,10,10,1,1,7
Greece,4,5,10,10,1,3,5
Greece,1,5,5,5,1,0,6
Greece,5,5,10,10,1,3,4
Greece,5,5,5,10,1,3,5
Greece,3,8,9,9,6,4,2
Greece,1,5,10,5,1,3,5
Greece,5,5,5,10,1,3,2
Greece,5,5,10,10,1,3,5
Greece,1,4,5,6,6,1,7
Greece,1,6,6,6,6,0,8
Greece,3,3,8,9,2,3,4
Greece,3,2,8,9,2,3,7
Greece,2,2,8,9,2,3,4
Greece,1,1,8,9,1,1,7
Greece,1,1,8,NA,1,6,7
Greece,2,2,8,9,2,6,2
Greece,3,2,8,8,2,3,3
Greece,2,2,8,8,2,2,7
Greece,5,1,8,10,5,4,1
Greece,4,3,9,9,6,3,7
Greece,3,2,5,6,2,2,7
Greece,3,3,7,7,2,1,8
Greece,9,7,10,10,5,4,7
Greece,6,3,8,8,5,6,7
Greece,8,3,10,10,6,3,NA
Greece,4,2,7,7,3,2,8
Greece,5,5,9,9,5,1,8
Greece,6,5,9,10,5,2,5
Greece,8,8,10,10,10,3,7
Greece,3,3,10,10,2,3,8
Greece,1,1,5,5,1,0,6
Greece,4,3,8,9,2,6,2
Greece,2,1,6,6,1,3,2
Greece,5,2,7,7,1,3,6
Greece,5,1,7,7,1,3,2
Greece,3,2,8,8,2,1,2
Greece,4,3,8,8,1,6,7
Greece,4,1,9,8,1,1,2
Greece,1,1,6,6,1,3,2
Greece,5,2,6,8,1,3,1
Greece,10,10,10,10,5,3,4
Greece,8,6,10,10,6,6,4
Greece,1,2,8,8,2,2,8
Greece,10,7,10,10,4,3,NA
Greece,6,8,10,10,7,3,4
Greece,5,5,9,10,5,3,5
Greece,10,8,10,10,8,3,7
Greece,3,2,7,9,6,3,4
Greece,5,3,7,8,2,3,7
Greece,2,3,7,7,2,1,7
Greece,7,5,8,9,5,3,1
Greece,2,2,5,9,2,2,5
Greece,9,7,7,7,8,2,2
Greece,5,7,6,9,5,3,2
Greece,2,2,2,4,1,6,6
Greece,8,8,8,8,6,6,2
Greece,2,2,7,9,2,3,2
Greece,8,6,8,8,5,3,1
Greece,2,2,5,8,4,6,4
Greece,7,8,8,9,3,6,2
Greece,6,1,7,8,1,6,6
Greece,3,3,6,7,1,1,5
Greece,1,1,1,4,1,2,6
Greece,1,1,7,9,1,2,2
Greece,4,4,7,7,1,2,2
Greece,3,1,8,8,4,2,2
Greece,7,3,8,8,1,3,2
Greece,1,1,3,3,1,0,8
Greece,8,3,7,8,2,3,2
Greece,8,5,7,10,3,3,2
Greece,4,5,8,8,1,4,5
Greece,1,3,5,6,1,1,6
Greece,1,2,5,3,1,1,6
Greece,1,1,4,2,1,1,7
Greece,1,4,6,7,1,0,7
Greece,4,6,7,8,2,3,5
Greece,7,8,9,9,1,3,5
Greece,6,8,9,9,6,3,1
Greece,5,4,9,9,2,3,5
Greece,1,3,3,1,1,1,6
Greece,6,6,5,7,1,3,4
Greece,7,6,8,8,1,3,5
Greece,5,5,7,7,1,3,7
Greece,5,7,8,7,1,3,4
Greece,2,3,4,2,1,1,6
Greece,3,4,7,8,1,3,5
Greece,3,3,7,7,1,3,6
Greece,7,6,9,8,1,4,4
Greece,7,7,9,8,3,2,6
Greece,1,2,3,1,1,1,6
Greece,1,1,8,8,3,2,5
Greece,2,1,7,2,1,1,7
Greece,6,1,9,9,2,2,5
Greece,1,1,1,1,1,1,6
Greece,1,6,9,9,1,3,4
Greece,2,6,8,10,1,3,4
Greece,5,1,9,10,1,3,4
Greece,6,2,9,10,2,3,2
Greece,6,1,9,10,1,3,5
Greece,8,1,10,10,1,4,4
Greece,9,3,7,10,2,3,2
Greece,10,2,NA,7,2,4,4
Greece,1,1,8,NA,NA,0,7
Greece,4,1,4,NA,1,2,6
Greece,9,7,9,9,1,6,NA
Greece,8,3,6,9,1,1,6
Greece,9,5,8,9,2,3,4
Greece,10,9,9,9,1,4,NA
Greece,6,1,6,9,6,3,4
Greece,2,2,7,5,1,1,6
Greece,4,4,5,6,NA,2,5
Greece,NA,3,5,5,NA,1,6
Greece,3,NA,NA,6,NA,1,6
Greece,2,2,5,5,2,0,8
Greece,NA,3,5,5,NA,2,7
Greece,NA,2,5,5,2,1,7
Greece,4,2,5,7,NA,2,6
Greece,5,2,6,6,1,4,7
Greece,5,2,6,6,4,6,6
Greece,3,4,5,6,2,3,7
Greece,6,5,7,8,NA,6,5
Greece,NA,2,6,7,NA,1,6
Greece,4,5,7,7,NA,0,5
Greece,4,3,6,7,NA,6,6
Greece,4,6,7,7,1,6,6
Greece,5,3,6,7,NA,6,5
Greece,3,NA,7,8,NA,3,5
Greece,NA,2,NA,7,NA,1,7
Greece,4,5,7,7,NA,6,6
Greece,6,6,7,7,NA,6,7
Greece,4,1,8,10,6,3,NA
Greece,4,6,8,8,4,2,6
Greece,4,6,9,10,4,3,5
Greece,3,5,9,7,3,2,6
Greece,8,1,9,9,5,3,4
Greece,7,2,8,9,6,6,6
Greece,1,1,8,8,6,1,6
Greece,2,1,7,10,NA,3,4
Greece,6,2,9,9,7,3,4
Greece,3,3,8,8,5,6,6
Greece,8,4,7,8,9,3,6
Greece,2,3,6,6,2,1,7
Greece,2,2,6,7,NA,2,7
Greece,1,4,8,9,1,3,5
Greece,3,4,6,6,NA,1,6
Greece,3,NA,7,8,NA,2,5
Greece,4,5,6,6,3,3,6
Greece,2,2,5,6,NA,3,7
Greece,2,NA,NA,6,NA,1,7
Greece,6,6,6,7,NA,6,6
Greece,3,1,6,1,1,1,8
Greece,5,5,5,5,1,3,8
Greece,2,10,10,10,1,3,7
Greece,5,5,9,5,2,3,7
Greece,1,4,10,10,5,1,6
Greece,10,10,10,10,10,3,1
Greece,5,10,10,10,7,1,8
Greece,1,2,4,2,1,1,7
Greece,2,7,7,7,1,6,8
Greece,1,10,10,10,2,3,6
Greece,6,7,9,9,5,3,3
Greece,8,8,10,10,8,3,8
Greece,5,9,9,10,1,2,2
Greece,4,9,10,10,NA,4,6
Greece,3,5,8,3,1,1,6
Greece,8,8,8,8,8,3,5
Greece,1,6,10,4,1,1,7
Greece,8,10,10,10,2,3,6
Greece,9,10,10,10,5,3,6
Greece,2,8,9,9,NA,3,7
Greece,2,4,7,8,NA,2,7
Greece,2,5,8,8,NA,2,4
Greece,7,6,7,8,6,6,4
Greece,5,6,9,9,2,3,6
Greece,6,7,8,8,7,3,4
Greece,7,5,6,8,1,6,5
Greece,3,6,8,8,NA,4,6
Greece,3,6,8,8,NA,3,4
Greece,4,5,7,8,2,6,6
Greece,NA,6,7,8,NA,1,6
Greece,4,4,8,8,NA,3,7
Greece,2,7,8,8,2,6,5
Greece,4,2,6,6,NA,1,7
Greece,5,3,7,8,NA,1,7
Greece,4,5,7,8,NA,4,6
Greece,NA,NA,8,9,NA,1,5
Greece,7,8,9,9,9,6,6
Greece,3,6,8,8,NA,3,5
Greece,3,5,7,8,NA,3,5
Greece,3,5,7,8,NA,4,5
Greece,1,9,8,8,2,2,6
Greece,1,1,10,3,1,3,6
Greece,1,8,8,8,2,1,6
Greece,7,7,7,7,7,3,6
Greece,6,6,6,9,6,3,7
Greece,5,5,5,5,3,3,1
Greece,6,7,7,7,NA,3,7
Greece,1,9,9,9,1,2,6
Greece,3,6,9,9,2,7,6
Greece,2,10,10,2,2,1,6
Greece,2,3,9,9,1,3,1
